340481, 2143, 1485, 3193, 79, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373119, 1661, 1142, 3650, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373164, 1647, 1143, 3653, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373196, 1638, 1155, 3627, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373228, 1650, 1136, 3625, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373261, 1656, 1145, 3642, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373293, 1654, 1166, 3630, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373325, 1596, 1176, 3626, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373358, 1614, 1146, 3640, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373390, 1627, 1180, 3670, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373422, 1679, 1117, 3627, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373455, 1700, 1087, 3628, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373487, 1705, 1040, 3572, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373520, 1729, 1172, 3706, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373559, 1702, 1200, 3638, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373599, 1871, 1174, 3542, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373639, 1838, 1169, 3507, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373678, 1855, 1162, 3514, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373718, 1920, 1226, 3492, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373758, 1911, 1164, 3433, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373797, 1912, 1204, 3532, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373837, 1949, 1157, 3473, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373877, 1998, 1097, 3549, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373917, 1981, 1126, 3469, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373954, 2008, 1105, 3471, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
373991, 2001, 1094, 3469, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374028, 2024, 1143, 3483, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374065, 2028, 1108, 3425, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374102, 1979, 1143, 3459, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374140, 1980, 1164, 3487, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374177, 2018, 1158, 3443, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374214, 2005, 1127, 3442, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374251, 2018, 1111, 3503, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374288, 1992, 1140, 3436, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374326, 1973, 1210, 3479, 91, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374364, 1995, 1196, 3413, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374402, 1975, 1211, 3504, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374440, 1994, 1198, 3456, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374479, 1954, 1192, 3503, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374517, 1993, 1165, 3467, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374555, 1966, 1132, 3440, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374594, 1945, 1179, 3474, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374632, 1964, 1203, 3519, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374670, 2021, 1158, 3435, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374709, 2041, 1128, 3429, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374751, 2046, 1103, 3526, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374794, 2038, 1098, 3511, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374836, 1934, 1191, 3429, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374879, 1893, 1204, 3452, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374922, 1853, 1134, 3404, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
374964, 1736, 1339, 3622, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375007, 1839, 1275, 3455, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375049, 1849, 1315, 3517, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375092, 1890, 1251, 3436, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375135, 1864, 1275, 3554, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375168, 1870, 1285, 3464, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375202, 1789, 1349, 3542, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375235, 1765, 1281, 3547, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375269, 1760, 1237, 3519, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375302, 1780, 1234, 3504, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375336, 1875, 1242, 3551, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
375369, 1769, 1262, 3553, 90, 11478c77-014a-409a-b2c3-15b7ad114c07, , duduk, duduk_tasyahud_akhir, , 
