368623, 1782, 1490, 3430, 81, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399256, 1607, 1720, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399296, 1597, 1745, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399336, 1576, 1741, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399377, 1573, 1740, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399417, 1570, 1730, 3400, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399457, 1592, 1741, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399498, 1593, 1736, 3428, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399538, 1605, 1731, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399578, 1598, 1749, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399619, 1565, 1752, 3432, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399654, 1613, 1717, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399689, 1598, 1730, 3428, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399725, 1592, 1750, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399760, 1600, 1736, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399796, 1585, 1749, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399831, 1591, 1746, 3434, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399867, 1599, 1750, 3430, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399902, 1585, 1719, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399938, 1568, 1744, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
399973, 1576, 1771, 3431, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400009, 1621, 1742, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400051, 1597, 1730, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400093, 1567, 1723, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400135, 1564, 1782, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400177, 1559, 1747, 3403, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400219, 1606, 1718, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400261, 1600, 1729, 3403, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400303, 1573, 1758, 3426, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400345, 1560, 1774, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400387, 1602, 1722, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400430, 1618, 1724, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400465, 1579, 1738, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400500, 1593, 1774, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400536, 1599, 1733, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400571, 1602, 1723, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400607, 1579, 1740, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400642, 1578, 1729, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400678, 1568, 1762, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400713, 1593, 1728, 3429, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400749, 1587, 1695, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400784, 1577, 1737, 3453, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400820, 1548, 1742, 3426, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400858, 1566, 1757, 3400, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400897, 1619, 1717, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400936, 1590, 1693, 3438, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
400975, 1584, 1759, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401014, 1601, 1768, 3427, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401052, 1629, 1707, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401091, 1605, 1739, 3395, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401130, 1620, 1748, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401169, 1611, 1710, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401208, 1617, 1703, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401249, 1621, 1735, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401290, 1624, 1744, 3391, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401332, 1617, 1701, 3434, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401373, 1624, 1731, 3445, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401415, 1592, 1770, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401456, 1605, 1741, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401497, 1636, 1703, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401539, 1623, 1730, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401580, 1585, 1766, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401622, 1593, 1722, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401658, 1621, 1742, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401694, 1629, 1719, 3433, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401731, 1613, 1734, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401767, 1585, 1759, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401803, 1600, 1765, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401840, 1603, 1757, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401876, 1632, 1722, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401912, 1589, 1742, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401949, 1599, 1727, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
401985, 1592, 1756, 3392, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402022, 1600, 1740, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402070, 1598, 1735, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402118, 1593, 1731, 3429, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402166, 1629, 1757, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402215, 1608, 1728, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402263, 1612, 1743, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402311, 1615, 1735, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402360, 1598, 1734, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402408, 1595, 1738, 3430, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402456, 1596, 1742, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402505, 1598, 1724, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402533, 1606, 1705, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402562, 1579, 1752, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402590, 1599, 1768, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402619, 1603, 1718, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402648, 1615, 1736, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402676, 1614, 1739, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402705, 1570, 1753, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402734, 1583, 1735, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402762, 1603, 1713, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402791, 1597, 1719, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402820, 1589, 1751, 3403, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402860, 1586, 1731, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402900, 1579, 1727, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402940, 1610, 1752, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
402980, 1590, 1750, 3394, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403021, 1598, 1754, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403061, 1568, 1742, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403101, 1603, 1768, 3434, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403141, 1600, 1725, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403181, 1596, 1747, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403222, 1578, 1738, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403260, 1589, 1755, 3393, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403299, 1606, 1758, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403337, 1603, 1748, 3431, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403376, 1620, 1755, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403415, 1590, 1714, 3429, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403453, 1605, 1760, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403492, 1589, 1736, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403530, 1603, 1729, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403569, 1593, 1738, 3429, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403608, 1582, 1757, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403645, 1608, 1734, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403682, 1594, 1726, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403720, 1607, 1741, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403757, 1581, 1738, 3427, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403795, 1580, 1755, 3403, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403832, 1586, 1747, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403870, 1581, 1734, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403907, 1583, 1770, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403945, 1578, 1733, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
403982, 1583, 1743, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404020, 1595, 1750, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404068, 1546, 1757, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404116, 1580, 1777, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404164, 1574, 1713, 3439, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404212, 1597, 1742, 3432, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404261, 1576, 1758, 3426, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404309, 1596, 1772, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404357, 1591, 1748, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404405, 1586, 1745, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404453, 1606, 1730, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404502, 1597, 1751, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404532, 1586, 1754, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404563, 1572, 1747, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404594, 1598, 1736, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404624, 1561, 1769, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404655, 1581, 1746, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404686, 1589, 1729, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404716, 1607, 1745, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404747, 1592, 1761, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404778, 1592, 1732, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404809, 1593, 1719, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404850, 1566, 1757, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404891, 1579, 1755, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404932, 1593, 1748, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
404973, 1585, 1727, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405014, 1587, 1755, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405055, 1574, 1711, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405096, 1571, 1754, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405137, 1573, 1737, 3433, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405178, 1581, 1781, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405219, 1581, 1747, 3426, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405260, 1583, 1748, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405294, 1578, 1738, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405328, 1567, 1736, 3427, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405362, 1571, 1755, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405397, 1581, 1756, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405431, 1562, 1760, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405465, 1589, 1747, 3432, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405500, 1558, 1736, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405534, 1559, 1770, 3429, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405568, 1601, 1740, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405603, 1565, 1730, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405645, 1570, 1753, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405688, 1585, 1764, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405730, 1563, 1737, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405773, 1591, 1767, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405815, 1576, 1743, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405858, 1594, 1737, 3428, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405900, 1585, 1761, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405943, 1579, 1742, 3378, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
405985, 1568, 1760, 3431, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406028, 1551, 1775, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406066, 1563, 1766, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406104, 1593, 1725, 3435, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406142, 1597, 1713, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406180, 1602, 1753, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406218, 1617, 1758, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406257, 1607, 1723, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406295, 1610, 1720, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406333, 1585, 1741, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406371, 1593, 1740, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406409, 1597, 1741, 3435, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406448, 1616, 1689, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406487, 1622, 1712, 3400, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406526, 1614, 1744, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406565, 1590, 1732, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406604, 1586, 1744, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406643, 1588, 1747, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406682, 1611, 1752, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406721, 1613, 1725, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406760, 1610, 1726, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406799, 1615, 1721, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406839, 1582, 1695, 3431, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406872, 1593, 1771, 3398, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406906, 1590, 1758, 3398, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
