440597, 2254, 1995, 2877, 76, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473569, 2145, 2168, 2790, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473604, 2153, 2172, 2817, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473640, 2139, 2231, 2748, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473681, 2223, 2153, 2743, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473722, 2223, 2143, 2778, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473763, 2181, 2167, 2798, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473804, 2119, 2233, 2765, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473845, 2165, 2217, 2799, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473886, 2138, 2263, 2771, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473927, 2162, 2160, 2749, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
473968, 2222, 2216, 2722, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474009, 2166, 2202, 2758, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474050, 2132, 2269, 2791, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474084, 2173, 2303, 2719, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474119, 2208, 2238, 2677, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474154, 2272, 2186, 2708, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474189, 2294, 2152, 2651, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474224, 2258, 2144, 2652, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474259, 2186, 2222, 2737, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474294, 2182, 2193, 2723, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474329, 2176, 2195, 2703, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474364, 2175, 2289, 2682, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474399, 2161, 2305, 2671, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474434, 2157, 2321, 2629, 82, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474479, 2234, 2292, 2614, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474524, 2268, 2216, 2700, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474569, 2220, 2217, 2689, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474614, 2289, 2192, 2730, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474659, 2246, 2242, 2702, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474704, 2155, 2230, 2589, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474749, 2168, 2256, 2647, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474794, 2214, 2310, 2651, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474839, 2293, 2231, 2657, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474884, 2222, 2262, 2662, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474918, 2199, 2214, 2679, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474953, 2224, 2249, 2684, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
474987, 2212, 2259, 2661, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475022, 2238, 2213, 2712, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475056, 2295, 2184, 2690, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475091, 2235, 2174, 2658, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475125, 2166, 2203, 2795, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475160, 2212, 2309, 2671, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475194, 2229, 2219, 2733, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475229, 2350, 2135, 2696, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475264, 2349, 2079, 2726, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475301, 2310, 2085, 2696, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475338, 2223, 2144, 2747, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475375, 2212, 2142, 2719, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475412, 2243, 2143, 2794, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475449, 2207, 2190, 2776, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475486, 2206, 2179, 2746, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475523, 2260, 2135, 2720, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475560, 2317, 2088, 2704, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475597, 2303, 2123, 2692, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475634, 2270, 2142, 2727, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475674, 2249, 2165, 2733, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475715, 2257, 2146, 2706, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475755, 2287, 2139, 2741, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475796, 2274, 2132, 2740, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475837, 2268, 2110, 2749, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475877, 2226, 2163, 2753, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475918, 2255, 2133, 2739, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475958, 2274, 2151, 2708, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
475999, 2265, 2143, 2740, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476040, 2247, 2127, 2738, 81, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476077, 2272, 2147, 2719, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476114, 2271, 2139, 2726, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476151, 2260, 2158, 2729, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476188, 2270, 2146, 2714, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476225, 2292, 2106, 2708, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476262, 2294, 2131, 2781, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476299, 2301, 2163, 2733, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476336, 2277, 2115, 2718, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476373, 2286, 2107, 2721, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476410, 2366, 2056, 2681, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476448, 2326, 2084, 2755, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476486, 2311, 2068, 2760, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476525, 2264, 2046, 2690, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476564, 2346, 2060, 2771, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476602, 2392, 2081, 2733, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476641, 2324, 2031, 2707, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476680, 2338, 2019, 2730, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476718, 2341, 1991, 2731, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476757, 2326, 2040, 2789, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476796, 2360, 2075, 2841, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476835, 2372, 2012, 2731, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476876, 2281, 2026, 2638, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476918, 2285, 2059, 2690, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
476960, 2376, 2123, 2723, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477002, 2385, 2016, 2700, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477044, 2360, 2015, 2729, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477086, 2327, 2071, 2738, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477128, 2343, 2076, 2704, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477170, 2332, 2039, 2741, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477212, 2333, 2059, 2730, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477254, 2336, 2106, 2740, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477289, 2296, 2073, 2709, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477325, 2315, 2099, 2682, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477361, 2362, 2023, 2706, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477397, 2368, 2048, 2742, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477433, 2329, 2096, 2764, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477469, 2302, 2088, 2713, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477505, 2316, 2155, 2705, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477541, 2237, 2122, 2688, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477577, 2219, 2252, 2765, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477613, 2198, 2207, 2797, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477649, 2144, 2199, 2704, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477687, 2196, 2269, 2759, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477726, 2199, 2243, 2701, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477764, 2206, 2267, 2680, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477803, 2156, 2258, 2726, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477842, 2162, 2309, 2699, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477880, 2176, 2233, 2753, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477919, 2150, 2240, 2742, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
477957, 2171, 2269, 2693, 80, d159a131-3f41-4518-9304-e2e2475a38f4, , duduk, duduk_tasyahud_akhir, , 
