271001, 2429, 2104, 2520, 96, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303461, 2123, 2310, 2685, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303494, 2150, 2324, 2672, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303527, 2089, 2348, 2693, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303560, 2159, 2331, 2680, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303594, 2156, 2307, 2681, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303639, 2149, 2337, 2682, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303684, 2150, 2343, 2686, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303729, 2099, 2335, 2666, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303774, 2150, 2317, 2678, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303819, 2123, 2345, 2678, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303864, 2158, 2307, 2701, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303909, 2105, 2310, 2705, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303954, 2112, 2350, 2669, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303999, 2124, 2329, 2680, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304044, 2174, 2294, 2682, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304101, 2142, 2328, 2693, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304158, 2092, 2353, 2688, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304215, 2090, 2340, 2700, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304272, 2139, 2332, 2694, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304329, 2112, 2332, 2706, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304386, 2125, 2343, 2687, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304443, 2121, 2320, 2706, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304500, 2138, 2306, 2697, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304557, 2125, 2324, 2693, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304614, 2109, 2341, 2686, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304631, 2122, 2346, 2700, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304649, 2109, 2313, 2704, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304667, 2106, 2332, 2700, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304685, 2126, 2332, 2720, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304703, 2082, 2365, 2683, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304720, 2094, 2350, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304738, 2143, 2308, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304756, 2140, 2329, 2708, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304774, 2102, 2358, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304792, 2101, 2325, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304810, 2113, 2335, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304846, 2097, 2367, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304883, 2126, 2329, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304920, 2129, 2318, 2700, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304957, 2103, 2365, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
304994, 2113, 2348, 2696, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305030, 2132, 2332, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305067, 2127, 2335, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305104, 2129, 2317, 2708, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305141, 2096, 2341, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305178, 2138, 2315, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305215, 2118, 2346, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305252, 2078, 2374, 2722, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305289, 2122, 2324, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305326, 2139, 2319, 2684, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305363, 2100, 2355, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305400, 2108, 2353, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305437, 2138, 2319, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305474, 2097, 2340, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305511, 2118, 2333, 2709, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305548, 2137, 2303, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305585, 2119, 2328, 2704, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305626, 2137, 2334, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305667, 2108, 2351, 2695, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305708, 2139, 2339, 2710, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305749, 2125, 2312, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305790, 2101, 2302, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305831, 2134, 2352, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305872, 2163, 2309, 2690, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305913, 2100, 2363, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305954, 2073, 2347, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
305996, 2168, 2297, 2686, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306037, 2161, 2307, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306078, 2099, 2361, 2707, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306120, 2109, 2346, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306161, 2142, 2321, 2685, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306203, 2104, 2337, 2708, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306244, 2114, 2339, 2685, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306285, 2153, 2309, 2669, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306327, 2122, 2325, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306368, 2111, 2335, 2682, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306410, 2123, 2351, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306451, 2146, 2336, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306492, 2097, 2328, 2697, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306534, 2124, 2318, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306575, 2144, 2345, 2696, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306616, 2095, 2352, 2673, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306658, 2109, 2342, 2685, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306699, 2149, 2298, 2666, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306740, 2127, 2332, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306782, 2093, 2363, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306823, 2089, 2346, 2711, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306865, 2133, 2319, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306897, 2116, 2349, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306930, 2119, 2352, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306963, 2129, 2332, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
306996, 2106, 2338, 2674, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307029, 2115, 2322, 2684, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307062, 2119, 2326, 2707, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307095, 2154, 2332, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307128, 2120, 2328, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307161, 2136, 2324, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307194, 2135, 2313, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307230, 2117, 2371, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307266, 2095, 2332, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307302, 2156, 2300, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307339, 2126, 2341, 2709, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307375, 2112, 2337, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307411, 2123, 2333, 2697, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307447, 2116, 2304, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307484, 2081, 2355, 2707, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307520, 2127, 2313, 2679, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307556, 2123, 2323, 2709, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307593, 2101, 2342, 2686, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307635, 2141, 2317, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307677, 2118, 2345, 2709, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307719, 2118, 2336, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307761, 2113, 2309, 2705, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307803, 2097, 2337, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307845, 2140, 2315, 2722, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307887, 2132, 2361, 2690, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307929, 2074, 2350, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
307971, 2163, 2309, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308013, 2156, 2313, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308052, 2104, 2342, 2704, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308092, 2104, 2333, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308132, 2134, 2315, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308171, 2081, 2339, 2696, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308211, 2085, 2332, 2709, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308251, 2138, 2335, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308290, 2118, 2326, 2695, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308330, 2118, 2327, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308370, 2114, 2338, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308410, 2117, 2311, 2715, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308444, 2132, 2318, 2674, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308479, 2116, 2333, 2712, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308514, 2119, 2348, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308549, 2149, 2305, 2723, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308584, 2116, 2337, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308619, 2086, 2356, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308654, 2171, 2310, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308689, 2135, 2326, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308724, 2107, 2351, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308759, 2093, 2336, 2708, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308794, 2156, 2340, 2684, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308833, 2105, 2346, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308872, 2116, 2329, 2697, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308911, 2140, 2329, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308950, 2119, 2328, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
308989, 2135, 2344, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309028, 2126, 2341, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309067, 2139, 2335, 2676, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309106, 2133, 2327, 2685, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309145, 2133, 2331, 2668, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309185, 2138, 2337, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309225, 2085, 2382, 2673, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309266, 2110, 2355, 2690, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309306, 2167, 2310, 2659, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309347, 2131, 2359, 2700, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309388, 2068, 2366, 2695, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309428, 2104, 2339, 2679, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309469, 2135, 2332, 2669, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309510, 2108, 2344, 2692, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309550, 2134, 2332, 2672, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309591, 2122, 2337, 2689, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309632, 2122, 2355, 2668, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309668, 2125, 2336, 2668, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309704, 2113, 2338, 2694, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309740, 2137, 2322, 2688, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309776, 2109, 2364, 2686, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309812, 2132, 2317, 2674, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309848, 2124, 2329, 2702, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309884, 2073, 2380, 2692, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309920, 2099, 2333, 2683, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309956, 2155, 2296, 2696, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
309993, 2114, 2350, 2699, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310033, 2085, 2357, 2682, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310074, 2104, 2355, 2700, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310114, 2112, 2327, 2698, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310155, 2111, 2332, 2715, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310195, 2151, 2348, 2677, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310236, 2112, 2341, 2694, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310276, 2098, 2314, 2675, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310317, 2128, 2357, 2702, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310357, 2113, 2332, 2685, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310398, 2114, 2350, 2704, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310433, 2111, 2358, 2686, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310469, 2154, 2326, 2676, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310505, 2123, 2346, 2703, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310541, 2067, 2359, 2671, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310577, 2114, 2350, 2691, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310613, 2132, 2314, 2675, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310649, 2085, 2348, 2698, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310685, 2085, 2377, 2670, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310721, 2112, 2335, 2683, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310757, 2123, 2356, 2685, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310793, 2079, 2356, 2674, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310834, 2123, 2344, 2677, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310876, 2115, 2361, 2648, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310918, 2090, 2315, 2669, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
310960, 2110, 2378, 2673, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311002, 2117, 2352, 2671, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311043, 2123, 2328, 2697, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311085, 2096, 2364, 2676, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311127, 2114, 2331, 2692, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311169, 2098, 2375, 2687, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311211, 2061, 2370, 2698, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311244, 2129, 2340, 2698, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311278, 2130, 2335, 2662, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311312, 2096, 2368, 2683, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311346, 2108, 2351, 2671, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311380, 2130, 2338, 2659, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311414, 2091, 2398, 2685, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311448, 2096, 2428, 2693, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311482, 2099, 2381, 2696, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311516, 2131, 2328, 2674, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
