202192, 2773, 1715, 2664, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234086, 2386, 2131, 2587, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234122, 2417, 2120, 2633, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234157, 2402, 2136, 2615, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234193, 2400, 2095, 2621, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234228, 2414, 2141, 2630, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234263, 2376, 2136, 2623, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234299, 2385, 2153, 2619, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234334, 2435, 2112, 2604, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234370, 2404, 2120, 2629, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234408, 2382, 2120, 2624, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234447, 2413, 2121, 2630, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234486, 2408, 2137, 2635, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234524, 2392, 2150, 2615, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234563, 2371, 2130, 2632, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234602, 2411, 2153, 2623, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234641, 2406, 2134, 2620, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234679, 2392, 2134, 2621, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234718, 2410, 2125, 2618, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234757, 2399, 2132, 2618, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234796, 2400, 2144, 2622, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234838, 2385, 2148, 2620, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234880, 2405, 2104, 2642, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234922, 2406, 2142, 2604, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
234964, 2360, 2149, 2635, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235006, 2382, 2148, 2613, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235048, 2427, 2122, 2605, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235090, 2408, 2130, 2635, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235132, 2356, 2148, 2634, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235174, 2385, 2182, 2623, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235216, 2371, 2157, 2621, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235253, 2381, 2127, 2632, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235291, 2392, 2121, 2622, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235329, 2382, 2143, 2627, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235367, 2376, 2145, 2614, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235405, 2399, 2156, 2619, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235443, 2397, 2143, 2621, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235481, 2376, 2124, 2619, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235519, 2407, 2143, 2630, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235557, 2385, 2149, 2632, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235595, 2374, 2139, 2617, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235631, 2385, 2137, 2615, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235667, 2390, 2131, 2618, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235704, 2391, 2135, 2623, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235740, 2404, 2150, 2607, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235777, 2375, 2122, 2631, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235813, 2374, 2138, 2612, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235850, 2390, 2123, 2615, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235886, 2397, 2140, 2647, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235923, 2364, 2175, 2635, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235959, 2381, 2139, 2625, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
235996, 2414, 2118, 2609, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236036, 2383, 2130, 2631, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236077, 2370, 2176, 2626, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236117, 2381, 2176, 2596, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236158, 2401, 2135, 2623, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236198, 2385, 2176, 2628, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236239, 2387, 2160, 2642, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236279, 2365, 2150, 2626, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236320, 2410, 2136, 2629, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236360, 2389, 2141, 2638, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236401, 2379, 2148, 2608, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236440, 2394, 2123, 2613, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236479, 2419, 2136, 2629, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236519, 2391, 2143, 2612, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236558, 2375, 2134, 2631, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236598, 2393, 2133, 2622, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236637, 2381, 2130, 2620, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236676, 2396, 2139, 2615, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236716, 2399, 2121, 2613, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236755, 2411, 2178, 2591, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236795, 2404, 2139, 2636, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236834, 2388, 2150, 2611, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236873, 2402, 2136, 2605, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236912, 2381, 2134, 2627, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236951, 2417, 2124, 2618, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
236990, 2375, 2146, 2641, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237029, 2390, 2153, 2610, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237068, 2352, 2166, 2636, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237107, 2407, 2151, 2643, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237146, 2415, 2117, 2633, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237185, 2398, 2137, 2610, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237225, 2370, 2134, 2611, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237260, 2408, 2150, 2618, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237296, 2374, 2179, 2631, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237332, 2381, 2172, 2628, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237368, 2377, 2123, 2621, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237404, 2390, 2151, 2640, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237440, 2374, 2167, 2622, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237476, 2375, 2166, 2613, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237512, 2383, 2148, 2634, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237548, 2366, 2145, 2620, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237584, 2384, 2129, 2643, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237622, 2379, 2167, 2626, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237661, 2371, 2162, 2626, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237700, 2362, 2156, 2610, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237739, 2431, 2131, 2613, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237778, 2383, 2135, 2650, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237816, 2357, 2149, 2627, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237855, 2398, 2158, 2611, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237894, 2352, 2150, 2628, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237933, 2367, 2143, 2615, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
237972, 2389, 2129, 2616, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238011, 2375, 2147, 2621, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238049, 2352, 2151, 2619, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238088, 2390, 2150, 2624, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238126, 2383, 2148, 2619, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238165, 2408, 2136, 2636, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238203, 2362, 2157, 2616, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238242, 2372, 2139, 2622, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238280, 2364, 2161, 2632, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238319, 2352, 2166, 2631, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238357, 2400, 2155, 2632, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238396, 2419, 2119, 2611, 86, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238432, 2375, 2131, 2624, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238469, 2352, 2151, 2639, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238506, 2376, 2173, 2620, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238542, 2380, 2135, 2630, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238579, 2363, 2168, 2630, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238616, 2386, 2135, 2625, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238652, 2370, 2157, 2623, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238689, 2369, 2158, 2625, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238726, 2369, 2171, 2619, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238763, 2385, 2134, 2635, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238801, 2371, 2151, 2609, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238839, 2369, 2156, 2625, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238877, 2351, 2178, 2632, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238915, 2409, 2127, 2621, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238953, 2374, 2158, 2642, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
238992, 2367, 2167, 2627, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239030, 2378, 2160, 2625, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239068, 2418, 2149, 2613, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239106, 2349, 2168, 2628, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239144, 2344, 2160, 2608, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239183, 2378, 2139, 2619, 87, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239226, 2395, 2145, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239270, 2368, 2151, 2617, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239313, 2390, 2149, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239357, 2382, 2148, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239400, 2374, 2136, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239444, 2384, 2144, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239487, 2400, 2140, 2628, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239531, 2386, 2130, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239574, 2391, 2156, 2620, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239618, 2368, 2136, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239652, 2389, 2128, 2632, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239687, 2389, 2147, 2616, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239722, 2358, 2170, 2628, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239756, 2391, 2137, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239791, 2413, 2141, 2615, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239826, 2382, 2130, 2620, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239861, 2338, 2170, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239895, 2397, 2150, 2607, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239930, 2379, 2155, 2624, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
239965, 2363, 2158, 2611, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240000, 2373, 2138, 2608, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240044, 2381, 2162, 2641, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240089, 2361, 2171, 2617, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240134, 2383, 2162, 2605, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240179, 2396, 2134, 2613, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240224, 2383, 2142, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240269, 2375, 2146, 2639, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240314, 2382, 2172, 2632, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240359, 2397, 2174, 2635, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240404, 2383, 2150, 2620, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240449, 2372, 2155, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240483, 2406, 2157, 2612, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240518, 2384, 2123, 2626, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240553, 2370, 2150, 2647, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240587, 2392, 2178, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240622, 2367, 2162, 2621, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240657, 2363, 2150, 2628, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240691, 2386, 2153, 2638, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240726, 2369, 2152, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240761, 2382, 2156, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240796, 2377, 2153, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240834, 2385, 2147, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240872, 2387, 2139, 2600, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240910, 2380, 2156, 2624, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240948, 2374, 2160, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
240986, 2387, 2131, 2638, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241025, 2367, 2166, 2628, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241063, 2350, 2145, 2633, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241101, 2417, 2142, 2603, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241139, 2427, 2130, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241177, 2383, 2161, 2634, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241216, 2362, 2143, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241253, 2400, 2150, 2631, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241291, 2388, 2180, 2615, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241329, 2359, 2143, 2618, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241367, 2383, 2153, 2616, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241405, 2349, 2150, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241442, 2393, 2148, 2633, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241480, 2378, 2159, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241518, 2371, 2155, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241556, 2374, 2171, 2614, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241594, 2387, 2171, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241630, 2394, 2146, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241667, 2382, 2155, 2618, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241703, 2359, 2147, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241740, 2356, 2162, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241776, 2416, 2138, 2598, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241813, 2361, 2160, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241849, 2342, 2143, 2649, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241886, 2370, 2159, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241922, 2378, 2157, 2621, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241959, 2373, 2163, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
241996, 2368, 2163, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
