245735, 2152, 2193, 2749, 80, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279775, 2077, 2183, 2851, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279815, 2092, 2178, 2853, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279856, 2117, 2198, 2826, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279897, 2087, 2172, 2834, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279938, 2078, 2207, 2843, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279979, 2100, 2196, 2845, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280020, 2100, 2178, 2845, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280055, 2097, 2199, 2820, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280090, 2102, 2189, 2845, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280125, 2091, 2197, 2842, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280160, 2085, 2179, 2824, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280195, 2083, 2206, 2839, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280230, 2095, 2200, 2835, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280265, 2078, 2213, 2811, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280300, 2099, 2185, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280335, 2100, 2200, 2822, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280371, 2085, 2170, 2852, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280414, 2087, 2199, 2842, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280458, 2073, 2175, 2817, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280502, 2105, 2214, 2825, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280545, 2081, 2189, 2841, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280589, 2110, 2205, 2825, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280633, 2078, 2225, 2830, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280677, 2090, 2192, 2844, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280720, 2107, 2192, 2825, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280764, 2094, 2190, 2840, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280808, 2061, 2211, 2834, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280852, 2102, 2178, 2837, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280887, 2080, 2188, 2852, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280922, 2107, 2198, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280957, 2105, 2191, 2848, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
280992, 2101, 2195, 2830, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281027, 2095, 2185, 2816, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281062, 2087, 2180, 2843, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281097, 2076, 2186, 2829, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281132, 2116, 2208, 2818, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281167, 2098, 2175, 2830, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281203, 2074, 2209, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281241, 2103, 2186, 2815, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281279, 2101, 2190, 2840, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281317, 2083, 2219, 2844, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281355, 2082, 2208, 2835, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281394, 2091, 2186, 2824, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281432, 2099, 2216, 2834, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281470, 2081, 2186, 2829, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281508, 2090, 2218, 2834, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281546, 2103, 2194, 2833, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281585, 2092, 2183, 2843, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281622, 2094, 2187, 2834, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281659, 2092, 2183, 2848, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281696, 2101, 2200, 2852, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281733, 2073, 2178, 2845, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281770, 2085, 2204, 2827, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281807, 2088, 2183, 2837, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281844, 2096, 2214, 2847, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281881, 2084, 2183, 2850, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281918, 2097, 2200, 2823, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281955, 2083, 2188, 2840, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
281993, 2079, 2213, 2851, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282037, 2087, 2181, 2807, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282081, 2087, 2182, 2831, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282126, 2094, 2202, 2838, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282170, 2078, 2183, 2829, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282215, 2090, 2215, 2825, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282259, 2090, 2188, 2835, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282303, 2087, 2190, 2830, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282348, 2092, 2203, 2833, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282392, 2106, 2187, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282437, 2101, 2186, 2841, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282470, 2093, 2198, 2843, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282504, 2075, 2199, 2829, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282537, 2085, 2185, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282571, 2102, 2196, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282604, 2090, 2171, 2824, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282638, 2106, 2210, 2829, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282671, 2075, 2197, 2850, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282705, 2074, 2206, 2841, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282738, 2118, 2187, 2848, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282772, 2104, 2195, 2826, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282806, 2109, 2200, 2845, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282849, 2076, 2204, 2836, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282892, 2118, 2202, 2838, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282935, 2100, 2196, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
282978, 2079, 2210, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283022, 2068, 2197, 2842, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283065, 2098, 2173, 2843, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283108, 2089, 2190, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283151, 2074, 2193, 2847, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283194, 2093, 2177, 2833, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283238, 2096, 2195, 2841, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283274, 2089, 2178, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283311, 2082, 2198, 2846, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283348, 2090, 2191, 2843, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283384, 2104, 2186, 2842, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283421, 2117, 2181, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283458, 2090, 2173, 2847, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283494, 2072, 2193, 2847, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283531, 2082, 2201, 2833, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283568, 2088, 2165, 2832, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283605, 2091, 2190, 2830, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283643, 2063, 2181, 2859, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283681, 2094, 2195, 2816, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283719, 2093, 2173, 2845, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283758, 2072, 2212, 2849, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283796, 2075, 2170, 2837, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283834, 2098, 2201, 2837, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283872, 2106, 2185, 2856, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283911, 2073, 2204, 2845, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283949, 2089, 2184, 2841, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
283987, 2078, 2180, 2833, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284026, 2059, 2201, 2836, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284062, 2087, 2202, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284099, 2087, 2206, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284136, 2094, 2206, 2862, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284173, 2079, 2201, 2844, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284210, 2097, 2212, 2830, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284246, 2083, 2194, 2841, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284283, 2097, 2248, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284320, 2097, 2184, 2817, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284357, 2100, 2192, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284394, 2078, 2187, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284433, 2089, 2199, 2845, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284472, 2103, 2174, 2840, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284512, 2094, 2198, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284551, 2078, 2201, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284590, 2093, 2229, 2839, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284630, 2088, 2195, 2838, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284669, 2093, 2222, 2833, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284708, 2080, 2182, 2842, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284748, 2091, 2203, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284787, 2066, 2195, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284827, 2072, 2199, 2840, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284869, 2084, 2190, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284912, 2078, 2203, 2847, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284954, 2083, 2200, 2809, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
284997, 2081, 2178, 2837, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285040, 2059, 2209, 2812, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285082, 2087, 2214, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285125, 2072, 2205, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285167, 2075, 2217, 2845, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285210, 2085, 2205, 2812, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285253, 2106, 2204, 2829, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285287, 2051, 2170, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285322, 2069, 2192, 2830, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285357, 2069, 2209, 2813, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285392, 2082, 2203, 2826, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285427, 2071, 2221, 2832, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285462, 2067, 2217, 2829, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285497, 2096, 2215, 2820, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285532, 2060, 2191, 2843, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285567, 2087, 2230, 2842, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285602, 2110, 2202, 2836, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285640, 2077, 2221, 2834, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285678, 2085, 2185, 2806, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285716, 2082, 2221, 2826, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285754, 2083, 2187, 2820, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285792, 2086, 2190, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285830, 2065, 2215, 2806, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285868, 2080, 2221, 2813, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285906, 2103, 2197, 2832, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285944, 2082, 2214, 2823, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
285982, 2083, 2205, 2828, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286021, 2129, 2186, 2825, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286057, 2076, 2224, 2804, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286094, 2076, 2214, 2818, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286130, 2059, 2236, 2829, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286167, 2058, 2176, 2814, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286204, 2088, 2212, 2813, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286240, 2072, 2207, 2826, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286277, 2072, 2207, 2820, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286313, 2094, 2207, 2832, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286350, 2091, 2206, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286387, 2078, 2213, 2826, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286432, 2091, 2209, 2828, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286478, 2086, 2215, 2802, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286524, 2070, 2215, 2845, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286570, 2068, 2213, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286616, 2080, 2204, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286661, 2085, 2191, 2813, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286707, 2077, 2231, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286753, 2067, 2214, 2823, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286799, 2064, 2199, 2839, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286845, 2105, 2229, 2835, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286877, 2072, 2207, 2811, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286910, 2058, 2235, 2816, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286943, 2074, 2207, 2809, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
286976, 2081, 2222, 2809, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287009, 2095, 2204, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287041, 2067, 2241, 2806, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287074, 2097, 2205, 2817, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287107, 2062, 2221, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287140, 2077, 2219, 2826, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287173, 2058, 2225, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287206, 2069, 2217, 2832, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287243, 2058, 2216, 2807, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287281, 2078, 2231, 2804, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287319, 2070, 2231, 2815, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287357, 2106, 2222, 2831, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287395, 2054, 2218, 2817, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287433, 2100, 2216, 2828, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287471, 2073, 2215, 2824, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287509, 2080, 2268, 2825, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287547, 2073, 2209, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287585, 2069, 2235, 2806, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287623, 2076, 2228, 2803, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287661, 2049, 2243, 2837, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287700, 2065, 2215, 2805, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287738, 2069, 2247, 2811, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287776, 2064, 2248, 2824, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287815, 2038, 2232, 2819, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287853, 2080, 2223, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287891, 2064, 2235, 2816, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287930, 2081, 2245, 2829, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
287968, 2081, 2217, 2821, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288007, 2075, 2236, 2817, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288045, 2062, 2221, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288083, 2077, 2252, 2832, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288121, 2082, 2217, 2814, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288159, 2064, 2251, 2827, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288198, 2091, 2230, 2807, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288236, 2079, 2276, 2805, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
