290999, 1735, 1915, 2949, 76, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325021, 1295, 2990, 2567, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325057, 1289, 2976, 2583, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325092, 1290, 2939, 2588, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325128, 1302, 2960, 2597, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325164, 1264, 2971, 2588, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325204, 1252, 2997, 2576, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325244, 1252, 2983, 2550, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325285, 1314, 2968, 2580, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325325, 1298, 2962, 2585, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325366, 1256, 2988, 2584, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325406, 1257, 2977, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325446, 1293, 2995, 2561, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325487, 1263, 2985, 2555, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325527, 1261, 2997, 2582, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325568, 1289, 2979, 2578, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325604, 1268, 2977, 2549, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325641, 1281, 2980, 2556, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325678, 1278, 2959, 2585, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325715, 1258, 2988, 2611, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325752, 1245, 2961, 2593, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325789, 1253, 2981, 2590, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325826, 1258, 2998, 2573, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325863, 1294, 2969, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325900, 1250, 2996, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325937, 1230, 3010, 2557, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
325974, 1286, 2975, 2551, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326013, 1311, 2976, 2563, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326052, 1286, 2966, 2574, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326092, 1240, 2966, 2569, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326131, 1266, 2982, 2595, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326171, 1226, 2990, 2573, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326210, 1250, 2988, 2557, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326249, 1257, 2977, 2577, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326289, 1268, 2996, 2567, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326328, 1283, 2990, 2577, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326368, 1265, 2966, 2574, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326408, 1266, 2993, 2558, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326448, 1261, 3004, 2570, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326488, 1271, 2986, 2567, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326528, 1265, 3008, 2570, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326568, 1249, 2980, 2556, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326608, 1253, 2988, 2574, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326648, 1281, 2988, 2585, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326688, 1225, 3006, 2574, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326728, 1214, 3005, 2560, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326769, 1306, 2983, 2551, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326809, 1291, 2991, 2556, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326850, 1276, 2980, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326891, 1265, 2981, 2567, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326932, 1254, 3002, 2576, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
326973, 1238, 3006, 2571, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327014, 1253, 2983, 2568, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327055, 1260, 2985, 2568, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327096, 1260, 2963, 2561, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327137, 1262, 3020, 2564, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327178, 1251, 2984, 2563, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327219, 1260, 2983, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327256, 1263, 3004, 2579, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327294, 1256, 3003, 2559, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327332, 1233, 2975, 2562, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327370, 1253, 2985, 2584, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327408, 1272, 2987, 2581, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327446, 1239, 3003, 2563, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327484, 1212, 2989, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327522, 1283, 2977, 2544, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327560, 1284, 2961, 2571, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327598, 1243, 2981, 2579, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327631, 1274, 2964, 2562, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327665, 1246, 2988, 2560, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327699, 1218, 2997, 2565, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327733, 1238, 3006, 2558, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327767, 1242, 2998, 2571, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327800, 1281, 2985, 2581, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327834, 1258, 2982, 2566, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327868, 1245, 2997, 2570, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327902, 1259, 2990, 2565, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327936, 1284, 3006, 2574, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
327970, 1285, 2999, 2593, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328010, 1240, 2995, 2572, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328051, 1277, 2984, 2575, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328091, 1262, 2969, 2588, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328132, 1244, 3006, 2560, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328172, 1236, 2983, 2554, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328213, 1307, 2979, 2551, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328253, 1284, 2971, 2572, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328294, 1275, 2976, 2568, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328334, 1280, 2981, 2570, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328375, 1252, 2987, 2592, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328414, 1254, 3005, 2565, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328453, 1270, 2976, 2564, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328492, 1279, 2973, 2572, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328531, 1244, 2983, 2568, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328570, 1253, 2998, 2587, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328609, 1296, 2988, 2547, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328648, 1272, 2971, 2573, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328687, 1239, 2994, 2570, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328726, 1274, 2997, 2583, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328765, 1290, 2954, 2570, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328800, 1249, 3019, 2563, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328835, 1209, 2991, 2564, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328870, 1266, 3012, 2556, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328905, 1297, 2946, 2589, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328940, 1298, 2959, 2556, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
328975, 1245, 2979, 2576, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329010, 1247, 3011, 2579, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329045, 1239, 3006, 2562, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329080, 1269, 2960, 2573, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329115, 1239, 2980, 2571, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329151, 1249, 2979, 2561, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329191, 1262, 2989, 2571, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329232, 1266, 2967, 2590, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329272, 1265, 2980, 2576, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329313, 1226, 2991, 2582, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329354, 1252, 3000, 2559, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329394, 1282, 2961, 2566, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329435, 1230, 2994, 2577, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329475, 1221, 3025, 2564, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329516, 1270, 2966, 2576, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329557, 1335, 2951, 2579, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329592, 1282, 2945, 2593, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329628, 1247, 2998, 2548, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329664, 1256, 2976, 2575, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329700, 1275, 2987, 2577, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329736, 1284, 2952, 2563, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329772, 1263, 2980, 2583, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329808, 1236, 2981, 2572, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329844, 1273, 2976, 2578, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329880, 1276, 2981, 2578, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329916, 1271, 2968, 2583, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329952, 1248, 2965, 2591, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
329994, 1271, 2972, 2607, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330036, 1285, 2972, 2557, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330078, 1227, 3025, 2575, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330120, 1248, 2982, 2574, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330163, 1323, 2975, 2565, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330205, 1287, 2938, 2593, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330247, 1260, 2969, 2575, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330289, 1251, 3006, 2573, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330331, 1249, 2956, 2582, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330374, 1256, 2963, 2572, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330415, 1277, 3010, 2565, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330457, 1250, 2953, 2596, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330498, 1271, 2999, 2554, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330540, 1264, 2972, 2570, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330581, 1270, 2999, 2564, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330623, 1268, 3006, 2570, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330664, 1255, 2977, 2582, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330706, 1285, 2972, 2589, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330747, 1241, 2977, 2577, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330789, 1231, 2988, 2573, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330823, 1276, 2968, 2561, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330857, 1300, 2975, 2587, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330892, 1260, 2964, 2572, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330926, 1265, 2949, 2572, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330960, 1271, 2989, 2582, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
330995, 1252, 2988, 2577, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331029, 1255, 2994, 2570, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331063, 1258, 2976, 2568, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331098, 1253, 2971, 2559, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331132, 1264, 3001, 2580, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331167, 1303, 2963, 2577, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331207, 1290, 2932, 2575, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331247, 1292, 2979, 2581, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331287, 1260, 2986, 2570, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331327, 1235, 2994, 2571, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331367, 1246, 2996, 2587, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331407, 1235, 2988, 2559, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331447, 1241, 2977, 2576, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331487, 1309, 2963, 2574, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331527, 1286, 2963, 2564, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331568, 1257, 2986, 2578, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331604, 1222, 2993, 2579, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331641, 1255, 2999, 2563, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331678, 1255, 2978, 2547, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331715, 1250, 2987, 2580, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331752, 1241, 2983, 2560, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331789, 1252, 2976, 2579, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331826, 1245, 3013, 2575, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331863, 1266, 2978, 2563, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331900, 1270, 2969, 2562, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331937, 1236, 2986, 2594, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
331974, 1268, 2980, 2551, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332014, 1254, 2964, 2590, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332055, 1224, 3003, 2586, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332096, 1241, 3003, 2554, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332136, 1303, 2953, 2558, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332177, 1302, 2958, 2583, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332218, 1249, 2996, 2575, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332258, 1232, 2987, 2577, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332299, 1262, 2977, 2573, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332340, 1251, 2983, 2553, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332381, 1255, 2978, 2562, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332419, 1246, 2972, 2576, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332458, 1271, 2977, 2574, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332497, 1276, 2975, 2566, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332535, 1280, 2968, 2568, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332574, 1260, 2990, 2585, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332613, 1279, 2970, 2565, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332651, 1283, 2976, 2586, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332690, 1268, 2966, 2598, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332729, 1286, 2994, 2556, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332768, 1266, 2990, 2607, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332804, 1244, 2988, 2562, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332841, 1296, 2979, 2571, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332878, 1332, 2963, 2570, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332915, 1291, 2979, 2590, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332952, 1262, 3002, 2597, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
332989, 1274, 2982, 2571, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333026, 1292, 2965, 2562, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333063, 1255, 2990, 2587, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333100, 1250, 3009, 2568, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333137, 1276, 2978, 2565, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333174, 1263, 2983, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333219, 1264, 3004, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333264, 1271, 2971, 2582, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333309, 1260, 2995, 2569, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333354, 1269, 2994, 2552, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333399, 1261, 2959, 2578, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333444, 1239, 2998, 2565, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333489, 1245, 2997, 2573, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333534, 1221, 2998, 2567, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
