230938, 1735, 2358, 2922, 96, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262817, 1556, 2584, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262853, 1596, 2589, 2824, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262890, 1584, 2570, 2845, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262926, 1569, 2591, 2811, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262962, 1578, 2593, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262998, 1562, 2585, 2834, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263034, 1582, 2593, 2847, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263071, 1576, 2601, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263111, 1600, 2575, 2815, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263152, 1562, 2570, 2837, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263193, 1582, 2614, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263233, 1564, 2600, 2828, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263274, 1589, 2579, 2816, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263315, 1582, 2586, 2851, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263355, 1537, 2598, 2838, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263396, 1532, 2628, 2828, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263437, 1610, 2557, 2807, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263478, 1608, 2540, 2801, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263519, 1529, 2586, 2834, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263561, 1564, 2631, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263603, 1579, 2598, 2835, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263644, 1547, 2582, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263686, 1593, 2592, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263728, 1559, 2608, 2828, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263769, 1578, 2566, 2829, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263811, 1584, 2584, 2826, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263853, 1584, 2586, 2829, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263895, 1582, 2579, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263929, 1550, 2615, 2808, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263963, 1520, 2621, 2817, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
263997, 1530, 2598, 2839, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264031, 1562, 2589, 2820, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264065, 1586, 2577, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264099, 1587, 2580, 2836, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264133, 1567, 2615, 2824, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264167, 1592, 2588, 2839, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264201, 1646, 2558, 2813, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264235, 1596, 2573, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264270, 1541, 2595, 2843, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264310, 1569, 2596, 2821, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264351, 1560, 2612, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264391, 1562, 2613, 2821, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264432, 1581, 2591, 2806, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264472, 1582, 2546, 2843, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264513, 1593, 2572, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264553, 1565, 2603, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264594, 1587, 2597, 2811, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264634, 1595, 2564, 2824, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264675, 1557, 2613, 2815, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264712, 1563, 2598, 2823, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264750, 1581, 2592, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264787, 1567, 2579, 2821, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264825, 1536, 2613, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264862, 1600, 2585, 2801, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264900, 1642, 2578, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264937, 1578, 2592, 2835, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
264975, 1558, 2579, 2841, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265012, 1580, 2585, 2807, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265050, 1582, 2599, 2835, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265088, 1572, 2580, 2824, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265126, 1595, 2579, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265164, 1564, 2576, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265202, 1564, 2602, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265240, 1574, 2588, 2816, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265279, 1570, 2582, 2829, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265317, 1570, 2612, 2816, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265355, 1551, 2594, 2856, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265393, 1576, 2576, 2824, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265431, 1570, 2577, 2826, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265470, 1597, 2580, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265510, 1615, 2559, 2831, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265551, 1575, 2604, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265591, 1509, 2623, 2837, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265632, 1600, 2577, 2804, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265672, 1642, 2559, 2811, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265713, 1581, 2561, 2826, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265753, 1561, 2581, 2820, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265794, 1589, 2598, 2839, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265834, 1574, 2612, 2797, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265875, 1567, 2610, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265911, 1553, 2598, 2829, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265948, 1591, 2588, 2812, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
265985, 1601, 2575, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266022, 1591, 2589, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266059, 1591, 2594, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266096, 1571, 2583, 2816, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266133, 1547, 2582, 2830, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266170, 1568, 2607, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266207, 1584, 2582, 2821, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266244, 1568, 2586, 2838, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266281, 1537, 2607, 2848, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266319, 1533, 2630, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266358, 1620, 2550, 2797, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266397, 1592, 2556, 2821, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266436, 1567, 2575, 2847, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266475, 1571, 2600, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266514, 1560, 2603, 2834, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266553, 1548, 2607, 2830, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266592, 1558, 2599, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266631, 1583, 2567, 2820, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266670, 1556, 2588, 2807, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266708, 1553, 2619, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266746, 1547, 2611, 2789, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266784, 1561, 2579, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266822, 1547, 2603, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266860, 1545, 2592, 2812, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266899, 1600, 2605, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266937, 1589, 2595, 2816, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
266975, 1605, 2584, 2839, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267013, 1582, 2573, 2808, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267051, 1514, 2637, 2830, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267090, 1536, 2615, 2810, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267127, 1634, 2569, 2813, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267165, 1601, 2565, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267203, 1547, 2587, 2846, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267241, 1562, 2618, 2837, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267279, 1587, 2585, 2797, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267317, 1557, 2591, 2801, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267355, 1594, 2616, 2837, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267393, 1581, 2607, 2816, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267431, 1548, 2615, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267469, 1581, 2608, 2803, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267509, 1576, 2607, 2808, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267549, 1572, 2573, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267589, 1572, 2598, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267629, 1565, 2616, 2828, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267670, 1602, 2607, 2830, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267710, 1581, 2611, 2827, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267750, 1511, 2632, 2815, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267790, 1516, 2619, 2799, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267830, 1622, 2582, 2820, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267871, 1601, 2565, 2808, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267907, 1563, 2596, 2842, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267944, 1561, 2612, 2829, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
267981, 1578, 2611, 2811, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268017, 1521, 2602, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268054, 1561, 2580, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268091, 1559, 2630, 2824, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268128, 1584, 2600, 2813, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268164, 1576, 2619, 2823, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268201, 1569, 2581, 2813, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268238, 1575, 2614, 2806, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268275, 1544, 2570, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268314, 1570, 2608, 2805, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268353, 1602, 2605, 2837, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268392, 1541, 2615, 2841, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268432, 1578, 2589, 2812, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268471, 1560, 2615, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268510, 1511, 2623, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268550, 1554, 2576, 2780, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268589, 1604, 2584, 2846, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268628, 1597, 2561, 2843, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268668, 1547, 2578, 2797, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268706, 1587, 2611, 2806, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268745, 1574, 2568, 2804, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268783, 1593, 2632, 2851, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268822, 1559, 2566, 2808, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268860, 1561, 2552, 2801, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268899, 1624, 2537, 2794, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268937, 1587, 2574, 2821, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
268976, 1615, 2571, 2835, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269014, 1647, 2566, 2810, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269053, 1675, 2541, 2857, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269088, 1650, 2561, 2807, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269123, 1698, 2557, 2857, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269158, 1634, 2569, 2801, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269193, 1601, 2562, 2800, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269228, 1617, 2567, 2815, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269264, 1668, 2559, 2787, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269299, 1664, 2529, 2824, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269334, 1649, 2527, 2850, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269369, 1637, 2556, 2830, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269404, 1610, 2577, 2834, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269440, 1610, 2582, 2803, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269480, 1645, 2560, 2806, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269520, 1642, 2599, 2831, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269561, 1642, 2552, 2806, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269601, 1650, 2570, 2805, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269642, 1646, 2573, 2808, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269682, 1634, 2562, 2813, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269722, 1652, 2597, 2810, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269763, 1597, 2614, 2831, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269803, 1665, 2462, 2790, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269844, 1687, 2613, 2818, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269884, 1660, 2535, 2803, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269924, 1680, 2519, 2778, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
269964, 1745, 2547, 2781, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270004, 1719, 2539, 2827, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270044, 1674, 2507, 2824, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270085, 1650, 2607, 2779, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270125, 1655, 2563, 2803, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270165, 1739, 2535, 2809, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270205, 1794, 2522, 2850, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270245, 1750, 2507, 2744, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270286, 1757, 2551, 2741, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270325, 1757, 2484, 2758, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270364, 1786, 2497, 2800, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270403, 1741, 2501, 2791, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270442, 1783, 2477, 2817, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270481, 1809, 2485, 2791, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270520, 1792, 2466, 2833, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270559, 1752, 2491, 2814, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270598, 1738, 2512, 2806, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270637, 1782, 2503, 2817, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270677, 1787, 2467, 2783, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270716, 1828, 2470, 2802, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270755, 1761, 2480, 2803, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
