558633, 1575, 2179, 3131, 72, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591135, 1484, 2361, 3044, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591182, 1491, 2357, 3051, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591228, 1495, 2352, 3068, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591275, 1501, 2317, 3066, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591321, 1494, 2347, 3070, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591368, 1497, 2348, 3080, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591399, 1487, 2347, 3069, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591430, 1500, 2367, 3064, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591461, 1486, 2346, 3056, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591493, 1510, 2335, 3081, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591524, 1506, 2340, 3074, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591555, 1516, 2354, 3082, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591586, 1481, 2341, 3064, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591618, 1463, 2383, 3060, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591649, 1503, 2340, 3060, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591680, 1516, 2340, 3071, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591712, 1472, 2346, 3065, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591752, 1462, 2356, 3079, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591793, 1489, 2349, 3058, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591834, 1507, 2338, 3080, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591874, 1451, 2365, 3059, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591915, 1471, 2357, 3069, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591956, 1497, 2338, 3080, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
591996, 1499, 2323, 3078, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592037, 1488, 2347, 3063, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592078, 1483, 2368, 3060, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592119, 1491, 2348, 3087, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592157, 1512, 2341, 3093, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592196, 1475, 2326, 3074, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592235, 1461, 2379, 3063, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592274, 1486, 2367, 3078, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592313, 1519, 2324, 3055, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592352, 1499, 2359, 3064, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592391, 1487, 2364, 3075, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592430, 1504, 2340, 3059, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592469, 1501, 2338, 3058, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592508, 1495, 2347, 3073, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592550, 1483, 2378, 3064, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592593, 1500, 2367, 3070, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592635, 1525, 2326, 3059, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592678, 1505, 2340, 3060, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592721, 1498, 2326, 3076, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592763, 1489, 2366, 3066, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592806, 1515, 2336, 3057, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592849, 1512, 2329, 3053, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592891, 1504, 2366, 3063, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592934, 1506, 2346, 3066, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
592977, 1518, 2328, 3066, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593015, 1507, 2357, 3062, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593053, 1480, 2350, 3064, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593091, 1489, 2352, 3067, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593129, 1514, 2344, 3063, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593168, 1480, 2359, 3058, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593206, 1508, 2368, 3058, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593244, 1500, 2333, 3059, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593282, 1527, 2355, 3072, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593320, 1488, 2343, 3069, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593359, 1498, 2351, 3081, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593393, 1511, 2358, 3079, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593427, 1469, 2339, 3047, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593462, 1451, 2383, 3076, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593496, 1482, 2358, 3049, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593530, 1528, 2340, 3063, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593565, 1494, 2347, 3080, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593599, 1497, 2358, 3070, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593633, 1476, 2356, 3071, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593668, 1499, 2355, 3060, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593702, 1470, 2351, 3081, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593737, 1478, 2350, 3060, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593776, 1504, 2369, 3076, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593816, 1497, 2357, 3058, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593856, 1481, 2360, 3076, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593895, 1474, 2347, 3069, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593935, 1501, 2350, 3043, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
593975, 1476, 2352, 3070, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594014, 1463, 2366, 3057, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594054, 1462, 2370, 3079, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594094, 1510, 2332, 3071, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594134, 1515, 2341, 3044, 71, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594173, 1500, 2364, 3075, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594212, 1501, 2339, 3037, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594251, 1509, 2343, 3086, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594290, 1474, 2380, 3064, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594330, 1499, 2345, 3068, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594369, 1509, 2338, 3050, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594408, 1526, 2340, 3076, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594447, 1492, 2351, 3062, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594486, 1479, 2362, 3074, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594526, 1505, 2335, 3072, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594566, 1515, 2343, 3071, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594607, 1468, 2365, 3076, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594647, 1474, 2351, 3070, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594688, 1493, 2361, 3060, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594729, 1502, 2355, 3055, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594769, 1477, 2356, 3067, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594810, 1488, 2349, 3081, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594851, 1488, 2389, 3069, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594891, 1493, 2371, 3045, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594932, 1494, 2336, 3050, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
594973, 1491, 2370, 3072, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595007, 1490, 2362, 3068, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595042, 1504, 2353, 3066, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595077, 1483, 2350, 3052, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595111, 1495, 2362, 3069, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595146, 1498, 2330, 3073, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595181, 1476, 2388, 3050, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595215, 1486, 2377, 3068, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595250, 1498, 2333, 3065, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595285, 1508, 2353, 3066, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595320, 1464, 2351, 3083, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595363, 1494, 2342, 3049, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595407, 1480, 2350, 3075, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595451, 1472, 2368, 3058, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595494, 1470, 2359, 3068, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595538, 1502, 2360, 3047, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595582, 1522, 2359, 3059, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595625, 1497, 2339, 3072, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595669, 1484, 2364, 3055, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595713, 1485, 2352, 3072, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595757, 1513, 2335, 3063, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595792, 1486, 2347, 3052, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595828, 1484, 2348, 3077, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595864, 1493, 2347, 3046, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595900, 1503, 2351, 3065, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595936, 1490, 2359, 3066, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
595972, 1502, 2342, 3067, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596008, 1500, 2344, 3064, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596044, 1500, 2343, 3078, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596080, 1487, 2364, 3050, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596116, 1481, 2377, 3061, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596152, 1488, 2362, 3058, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596192, 1512, 2371, 3056, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596232, 1506, 2354, 3072, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596272, 1492, 2364, 3067, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596313, 1475, 2369, 3065, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596353, 1483, 2352, 3066, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596393, 1491, 2328, 3072, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596434, 1483, 2351, 3077, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596474, 1472, 2388, 3086, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596514, 1520, 2334, 3053, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596555, 1507, 2329, 3057, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596588, 1478, 2381, 3067, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596622, 1487, 2362, 3075, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596655, 1531, 2302, 3073, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596689, 1509, 2333, 3056, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596723, 1485, 2379, 3091, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596756, 1496, 2336, 3068, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596790, 1483, 2358, 3084, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596824, 1495, 2367, 3057, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596857, 1496, 2354, 3073, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596891, 1507, 2365, 3076, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596925, 1510, 2347, 3077, 70, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
596963, 1477, 2338, 3067, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597002, 1492, 2378, 3071, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597041, 1487, 2356, 3067, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597079, 1534, 2343, 3056, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597118, 1474, 2357, 3072, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597157, 1459, 2352, 3091, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597195, 1491, 2338, 3064, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597234, 1508, 2331, 3056, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597273, 1519, 2333, 3065, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597312, 1476, 2382, 3054, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597351, 1500, 2349, 3083, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597390, 1534, 2344, 3058, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597430, 1515, 2353, 3068, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597469, 1473, 2372, 3058, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597509, 1499, 2345, 3058, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597548, 1516, 2347, 3076, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597587, 1507, 2313, 3051, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597627, 1502, 2341, 3049, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597666, 1487, 2348, 3053, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597706, 1524, 2354, 3057, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597744, 1514, 2352, 3048, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597782, 1524, 2323, 3060, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597820, 1502, 2376, 3059, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597859, 1487, 2375, 3097, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597897, 1500, 2353, 3047, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597935, 1496, 2352, 3056, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
597973, 1523, 2346, 3065, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598012, 1530, 2372, 3069, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598050, 1494, 2369, 3055, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598088, 1498, 2373, 3055, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598127, 1496, 2369, 3060, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598169, 1496, 2383, 3051, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598212, 1501, 2359, 3068, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598255, 1470, 2363, 3061, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598298, 1503, 2382, 3058, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598341, 1504, 2357, 3058, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598384, 1473, 2342, 3066, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598427, 1466, 2375, 3056, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598470, 1515, 2349, 3052, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598513, 1491, 2354, 3057, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598556, 1501, 2366, 3044, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598588, 1490, 2343, 3044, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598620, 1482, 2353, 3051, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598653, 1474, 2374, 3075, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598685, 1493, 2355, 3044, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598718, 1498, 2365, 3066, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598750, 1488, 2364, 3054, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598783, 1475, 2332, 3077, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598815, 1478, 2362, 3082, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598848, 1460, 2365, 3060, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598880, 1480, 2372, 3075, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598913, 1499, 2346, 3055, 69, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598954, 1488, 2367, 3051, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
598995, 1485, 2354, 3055, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599037, 1471, 2366, 3073, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599078, 1474, 2374, 3056, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599120, 1473, 2361, 3056, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599161, 1502, 2322, 3053, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599202, 1436, 2373, 3061, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
