157524, -1654, 1614, -3417, 85, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201202, -788, 1575, -3582, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201242, -853, 1581, -3609, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201282, -817, 1652, -3626, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201322, -747, 1726, -3733, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201362, -756, 1744, -3707, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201402, -800, 1703, -3698, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201442, -803, 1661, -3652, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201482, -822, 1616, -3663, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201522, -819, 1613, -3664, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201562, -851, 1589, -3699, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201602, -822, 1614, -3701, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201643, -845, 1610, -3705, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201685, -817, 1595, -3673, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201727, -797, 1616, -3679, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201769, -813, 1590, -3628, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201811, -801, 1627, -3614, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201853, -808, 1651, -3615, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201895, -793, 1686, -3641, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201937, -825, 1705, -3617, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
201979, -840, 1675, -3605, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202021, -832, 1684, -3655, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202055, -806, 1646, -3680, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202090, -840, 1602, -3698, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202125, -839, 1581, -3667, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202160, -863, 1575, -3678, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202195, -839, 1600, -3652, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202230, -870, 1634, -3662, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202265, -865, 1634, -3662, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202300, -856, 1648, -3645, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202335, -846, 1617, -3650, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202370, -856, 1634, -3652, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202405, -876, 1634, -3642, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202446, -870, 1649, -3629, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202487, -869, 1649, -3650, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202529, -867, 1624, -3661, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202570, -854, 1626, -3695, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202612, -879, 1635, -3724, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202653, -862, 1600, -3645, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202694, -878, 1602, -3618, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202736, -868, 1619, -3656, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202777, -845, 1632, -3685, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202819, -863, 1609, -3684, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202855, -854, 1622, -3631, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202892, -868, 1615, -3622, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202928, -831, 1628, -3632, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
202965, -821, 1651, -3673, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203002, -847, 1665, -3632, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203038, -878, 1632, -3648, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203075, -914, 1617, -3618, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203112, -899, 1635, -3724, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203148, -887, 1625, -3672, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203185, -890, 1577, -3652, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203222, -923, 1582, -3663, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203259, -896, 1567, -3670, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203296, -890, 1562, -3689, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203334, -863, 1557, -3715, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203371, -886, 1572, -3679, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203409, -888, 1604, -3658, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203446, -869, 1592, -3660, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203483, -875, 1636, -3665, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203521, -879, 1641, -3683, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203558, -876, 1622, -3664, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203596, -880, 1599, -3618, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203639, -878, 1659, -3625, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203683, -859, 1640, -3669, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203727, -818, 1655, -3636, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203771, -875, 1637, -3634, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203815, -847, 1634, -3599, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203859, -846, 1615, -3609, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203903, -822, 1630, -3635, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203947, -815, 1644, -3653, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
203991, -836, 1649, -3614, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204035, -848, 1620, -3630, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204068, -855, 1634, -3660, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204102, -868, 1642, -3717, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204136, -888, 1662, -3662, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204169, -900, 1633, -3652, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204203, -886, 1634, -3628, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204237, -875, 1622, -3701, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204271, -845, 1614, -3678, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204304, -864, 1592, -3640, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204338, -898, 1572, -3643, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204372, -870, 1596, -3680, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204406, -874, 1592, -3684, 92, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204446, -874, 1627, -3666, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204487, -889, 1600, -3639, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204527, -876, 1591, -3619, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204568, -897, 1614, -3617, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204609, -900, 1590, -3671, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204649, -877, 1597, -3680, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204690, -904, 1613, -3650, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204730, -902, 1584, -3633, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204771, -872, 1610, -3660, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204812, -868, 1584, -3678, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204851, -874, 1577, -3668, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204891, -895, 1582, -3653, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204930, -893, 1616, -3689, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
204970, -872, 1677, -3674, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205009, -883, 1672, -3683, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205049, -860, 1676, -3650, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205088, -832, 1679, -3634, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205128, -855, 1632, -3603, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205167, -830, 1612, -3602, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205207, -839, 1630, -3634, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205242, -821, 1643, -3626, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205277, -817, 1663, -3630, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205312, -820, 1643, -3600, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205347, -823, 1651, -3641, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205382, -807, 1695, -3674, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205417, -804, 1677, -3676, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205452, -859, 1645, -3647, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205487, -870, 1635, -3669, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205522, -865, 1631, -3671, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205557, -850, 1615, -3670, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205592, -858, 1626, -3673, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205633, -860, 1628, -3631, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205675, -865, 1620, -3619, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205717, -845, 1621, -3654, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205759, -835, 1595, -3682, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205801, -831, 1631, -3637, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205843, -879, 1608, -3640, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205885, -885, 1638, -3650, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205927, -857, 1613, -3673, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
205969, -844, 1637, -3690, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206011, -865, 1626, -3648, 93, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206051, -859, 1596, -3644, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206092, -875, 1629, -3648, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206132, -876, 1591, -3682, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206173, -840, 1597, -3670, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206214, -851, 1633, -3648, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206254, -854, 1624, -3640, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206295, -842, 1603, -3646, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206336, -830, 1630, -3680, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206376, -841, 1611, -3675, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206417, -809, 1609, -3629, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206458, -839, 1608, -3613, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206494, -857, 1645, -3659, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206531, -821, 1631, -3721, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206568, -810, 1617, -3701, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206605, -812, 1613, -3657, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206642, -807, 1625, -3699, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206678, -817, 1639, -3646, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206715, -795, 1606, -3683, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206752, -799, 1649, -3648, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206789, -811, 1618, -3663, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206826, -798, 1636, -3671, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206867, -818, 1623, -3658, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206909, -799, 1635, -3677, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206951, -830, 1612, -3695, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
206992, -824, 1631, -3705, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207034, -823, 1637, -3658, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207076, -828, 1618, -3648, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207117, -830, 1643, -3681, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207159, -795, 1641, -3692, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207201, -815, 1653, -3666, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207243, -845, 1640, -3646, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207276, -824, 1629, -3631, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207309, -827, 1623, -3659, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207342, -852, 1629, -3650, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207376, -858, 1631, -3652, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207409, -846, 1638, -3681, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207442, -849, 1626, -3636, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207475, -848, 1635, -3613, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207509, -843, 1627, -3609, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207542, -839, 1638, -3635, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207575, -806, 1630, -3605, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207609, -839, 1656, -3624, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207650, -821, 1663, -3595, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207691, -846, 1629, -3630, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207733, -850, 1636, -3640, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207774, -848, 1645, -3664, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207816, -852, 1602, -3666, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207857, -903, 1626, -3681, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207898, -876, 1595, -3663, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207940, -877, 1607, -3676, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
207981, -855, 1643, -3709, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208023, -865, 1589, -3681, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208058, -877, 1593, -3668, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208093, -831, 1618, -3697, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208128, -824, 1629, -3647, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208163, -829, 1625, -3652, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208198, -848, 1626, -3655, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208233, -846, 1617, -3720, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208268, -826, 1619, -3709, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208303, -872, 1599, -3684, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208338, -885, 1623, -3622, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208373, -851, 1628, -3674, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208409, -853, 1635, -3698, 94, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208450, -850, 1647, -3685, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208492, -866, 1639, -3643, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208533, -842, 1642, -3641, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208575, -833, 1624, -3610, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208617, -831, 1637, -3643, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208658, -846, 1635, -3672, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208700, -839, 1649, -3652, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208741, -875, 1659, -3622, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208783, -862, 1642, -3618, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208825, -867, 1676, -3638, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208864, -817, 1659, -3662, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208903, -818, 1660, -3638, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208942, -813, 1676, -3617, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
208981, -818, 1661, -3626, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209020, -814, 1654, -3643, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209059, -807, 1634, -3690, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209098, -843, 1632, -3697, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209137, -851, 1616, -3663, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209176, -864, 1610, -3674, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209215, -851, 1633, -3667, 95, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209250, -835, 1660, -3725, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209285, -796, 1660, -3647, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209320, -836, 1642, -3631, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209356, -813, 1633, -3629, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209391, -808, 1627, -3661, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209426, -815, 1643, -3670, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209461, -813, 1628, -3645, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209497, -866, 1619, -3653, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209532, -849, 1637, -3654, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209567, -845, 1620, -3685, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209603, -840, 1634, -3664, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209649, -866, 1631, -3683, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209696, -832, 1623, -3639, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209743, -852, 1587, -3674, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209789, -842, 1611, -3685, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209836, -860, 1632, -3662, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209883, -842, 1638, -3620, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209929, -882, 1650, -3643, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
209976, -857, 1656, -3654, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210023, -845, 1618, -3679, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210070, -858, 1608, -3692, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210100, -834, 1613, -3649, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210131, -845, 1619, -3646, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210161, -821, 1651, -3652, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210192, -842, 1641, -3646, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210223, -849, 1634, -3652, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210253, -840, 1605, -3687, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210284, -852, 1621, -3660, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210315, -873, 1617, -3664, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210345, -863, 1646, -3675, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210376, -840, 1614, -3691, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210407, -809, 1644, -3671, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210447, -852, 1638, -3661, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210488, -852, 1620, -3643, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210528, -826, 1619, -3668, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210569, -821, 1628, -3679, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210609, -831, 1620, -3647, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210650, -860, 1613, -3665, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210690, -838, 1623, -3640, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210731, -834, 1624, -3663, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
