29654, 115, 4079, -64, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66012, 175, 4064, -582, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66046, 160, 4035, -575, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66080, 197, 4062, -587, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66114, 183, 4076, -579, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66148, 184, 4042, -599, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66183, 150, 4044, -590, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66223, 168, 4061, -600, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66264, 162, 4087, -605, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66305, 173, 4046, -640, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66346, 171, 4035, -602, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66387, 158, 4051, -577, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66427, 178, 4076, -569, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66468, 168, 4051, -589, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66509, 185, 4088, -618, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66550, 176, 4067, -617, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66591, 171, 4024, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66629, 165, 4051, -560, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66668, 173, 4058, -534, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66707, 159, 4045, -574, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66745, 166, 4057, -572, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66784, 174, 4062, -577, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66823, 157, 4091, -554, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66861, 166, 4054, -568, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66900, 172, 4067, -571, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66939, 156, 4065, -591, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
66978, 136, 4021, -589, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67015, 163, 4040, -564, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67053, 184, 4054, -561, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67090, 195, 4053, -481, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67128, 156, 4094, -593, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67165, 158, 4078, -622, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67203, 150, 4088, -666, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67240, 174, 4071, -675, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67278, 157, 4036, -635, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67315, 167, 4019, -591, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67353, 148, 4074, -608, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67391, 166, 4049, -589, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67432, 185, 4078, -628, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67474, 182, 4083, -612, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67515, 150, 4036, -598, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67557, 141, 4029, -621, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67598, 171, 4046, -654, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67640, 176, 4075, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67681, 165, 4070, -609, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67723, 155, 4077, -621, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67764, 136, 4069, -635, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67806, 182, 4061, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67841, 148, 4045, -641, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67876, 159, 4022, -631, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67911, 155, 4036, -591, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67946, 170, 4053, -582, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
67981, 184, 4073, -634, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68017, 174, 4037, -627, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68052, 171, 4052, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68087, 143, 4063, -610, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68122, 146, 4017, -606, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68157, 178, 4039, -637, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68193, 145, 4062, -652, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68232, 162, 4048, -624, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68271, 168, 4081, -622, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68310, 171, 4030, -615, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68349, 172, 4047, -615, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68388, 176, 4068, -601, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68427, 145, 4062, -656, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68466, 173, 4040, -623, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68505, 181, 4058, -599, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68544, 160, 4059, -607, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68583, 169, 4046, -626, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68625, 170, 4037, -603, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68668, 172, 4058, -636, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68711, 175, 4050, -606, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68754, 165, 4057, -606, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68797, 147, 4056, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68840, 142, 4024, -641, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68883, 170, 4055, -624, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68926, 135, 4056, -605, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
68969, 131, 4053, -585, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69012, 145, 4044, -605, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69044, 171, 4071, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69077, 153, 4074, -629, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69110, 149, 4069, -650, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69143, 161, 4051, -582, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69176, 148, 4047, -590, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69209, 167, 4032, -641, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69242, 156, 4058, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69275, 151, 4060, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69308, 158, 4037, -609, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69341, 160, 4038, -607, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69374, 178, 4074, -606, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69420, 145, 4071, -638, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69466, 161, 4053, -612, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69513, 142, 4047, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69559, 155, 4062, -596, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69606, 163, 4035, -614, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69652, 139, 4044, -633, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69698, 144, 4054, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69745, 117, 4081, -622, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
69791, 237, 4183, -690, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
