237565, -1056, 4126, -883, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
246995, -957, 3852, -986, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247031, -910, 3878, -1083, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247066, -921, 3870, -988, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247102, -928, 3848, -1051, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247138, -911, 3836, -1034, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247174, -927, 3843, -1028, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247209, -935, 3894, -1030, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247245, -905, 3860, -1060, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247281, -921, 3816, -976, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247317, -963, 3879, -1047, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247357, -904, 3837, -1029, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247398, -924, 3826, -1028, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247439, -923, 3833, -1041, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247480, -929, 3857, -1042, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247521, -923, 3845, -1031, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247561, -897, 3855, -1047, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247602, -920, 3851, -1033, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247643, -899, 3847, -1099, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247684, -940, 3843, -1019, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247725, -922, 3854, -1071, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247774, -895, 3862, -1022, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247823, -928, 3839, -1084, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247873, -902, 3822, -1064, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247922, -887, 3846, -1056, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
247972, -903, 3872, -1053, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248021, -902, 3845, -1074, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248070, -919, 3823, -1034, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248120, -938, 3875, -1078, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248169, -922, 3834, -1054, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248219, -908, 3837, -1071, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248245, -927, 3840, -1081, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248271, -916, 3861, -1066, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248297, -917, 3832, -1083, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248323, -920, 3836, -1060, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248349, -930, 3859, -1043, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248376, -930, 3845, -1066, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248402, -916, 3871, -1076, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248428, -902, 3847, -1133, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248454, -914, 3873, -1067, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248480, -919, 3853, -1119, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248507, -918, 3799, -1066, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248546, -916, 3861, -1090, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248586, -926, 3893, -1079, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248626, -906, 3825, -1087, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248666, -930, 3813, -1045, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248706, -933, 3852, -1097, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248745, -914, 3806, -1083, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248785, -924, 3851, -1070, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248825, -934, 3870, -1113, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248865, -926, 3866, -1062, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248905, -936, 3840, -1061, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248943, -927, 3847, -1056, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
248981, -921, 3835, -1078, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249019, -937, 3866, -1062, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249057, -934, 3844, -1066, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249096, -918, 3837, -1070, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249134, -944, 3860, -1018, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249172, -935, 3849, -1060, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249210, -913, 3817, -986, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249248, -927, 3876, -1029, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249287, -963, 3871, -995, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249323, -946, 3848, -991, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249360, -949, 3811, -1022, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249397, -947, 3830, -1014, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249434, -958, 3826, -998, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249471, -936, 3840, -1010, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249507, -944, 3865, -993, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249544, -931, 3851, -1012, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249581, -915, 3827, -987, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249618, -951, 3838, -1016, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249655, -948, 3849, -990, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249692, -942, 3882, -1030, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249735, -941, 3836, -1020, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249779, -953, 3898, -982, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249822, -934, 3873, -1035, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249866, -929, 3819, -1016, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249910, -926, 3849, -1021, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249953, -950, 3871, -1022, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
249997, -938, 3848, -1016, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250040, -957, 3849, -982, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250084, -953, 3863, -1021, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250128, -964, 3839, -1007, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250162, -963, 3842, -1022, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250197, -924, 3850, -1016, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250231, -947, 3851, -1013, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250266, -962, 3854, -1007, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250300, -947, 3840, -990, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250335, -934, 3834, -1044, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250369, -974, 3820, -973, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250404, -954, 3850, -1075, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250438, -942, 3845, -999, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250473, -948, 3844, -1030, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250508, -984, 3827, -1038, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250550, -996, 3833, -1029, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250592, -955, 3839, -1038, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250634, -940, 3834, -1026, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250676, -976, 3839, -1027, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250718, -955, 3877, -1052, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250760, -961, 3838, -1039, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250802, -979, 3826, -1046, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250844, -994, 3842, -1042, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250886, -969, 3823, -1046, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250928, -993, 3851, -1057, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
250965, -981, 3829, -1033, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251003, -990, 3852, -1054, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251041, -988, 3820, -1040, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251079, -966, 3854, -1090, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251117, -1008, 3846, -1019, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251154, -953, 3863, -1085, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251192, -971, 3860, -1017, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251230, -984, 3841, -1046, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251268, -972, 3818, -1054, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251306, -963, 3820, -1048, 81, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251342, -985, 3833, -1052, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251379, -943, 3837, -1058, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251415, -935, 3840, -1041, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251452, -962, 3844, -1033, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251488, -972, 3833, -1052, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251525, -961, 3824, -1039, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251561, -958, 3845, -1037, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251598, -963, 3851, -1048, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251634, -957, 3845, -1024, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251671, -944, 3835, -1031, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251708, -960, 3836, -1028, 82, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251749, -964, 3844, -1024, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251790, -957, 3864, -1051, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251831, -948, 3856, -1058, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251872, -995, 3858, -981, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251914, -965, 3863, -1043, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251955, -946, 3851, -1005, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
251996, -970, 3876, -1022, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252037, -964, 3818, -1049, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252078, -963, 3820, -994, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252120, -951, 3852, -1029, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252156, -953, 3873, -1010, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252192, -939, 3816, -1009, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252229, -979, 3825, -984, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252265, -954, 3860, -1010, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252301, -948, 3812, -999, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252338, -953, 3835, -1031, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252374, -951, 3853, -1015, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252410, -951, 3813, -1019, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252447, -952, 3850, -1023, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252483, -932, 3863, -1010, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252520, -943, 3868, -1015, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252557, -932, 3829, -1011, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252594, -942, 3820, -1026, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252631, -911, 3853, -1016, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252669, -939, 3870, -1038, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252706, -914, 3855, -1028, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252743, -911, 3857, -1007, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252781, -925, 3877, -1051, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252818, -929, 3805, -1014, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252855, -946, 3848, -1036, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252893, -959, 3875, -994, 83, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252935, -918, 3880, -1055, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
252978, -951, 3818, -993, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253020, -941, 3895, -1037, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253063, -938, 3849, -1017, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253106, -950, 3841, -1034, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253148, -956, 3862, -999, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253191, -958, 3860, -1027, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253233, -946, 3828, -1035, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253276, -943, 3842, -1038, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253319, -933, 3842, -1037, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253355, -927, 3870, -1025, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253391, -945, 3848, -1021, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253427, -940, 3859, -1020, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253464, -934, 3854, -1051, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253500, -917, 3819, -1067, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253536, -970, 3840, -1001, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253572, -931, 3839, -1071, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253609, -914, 3858, -1014, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253645, -916, 3853, -1031, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253681, -930, 3814, -1046, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253718, -929, 3830, -1045, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253757, -927, 3845, -1069, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253796, -928, 3875, -1024, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253835, -917, 3872, -1052, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253874, -920, 3822, -1025, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253913, -948, 3857, -1050, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253952, -907, 3846, -1039, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
253991, -905, 3855, -1039, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254030, -926, 3870, -1052, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254069, -932, 3838, -1060, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254108, -916, 3827, -1045, 85, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254149, -923, 3867, -1054, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254190, -945, 3849, -1036, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254231, -921, 3867, -1055, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254272, -916, 3836, -1064, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254313, -912, 3852, -1042, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254354, -901, 3858, -1070, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254395, -905, 3827, -1053, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254436, -908, 3849, -1036, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254477, -902, 3828, -1047, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254518, -899, 3862, -1037, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254560, -930, 3831, -1035, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254596, -927, 3840, -1046, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254632, -925, 3838, -1039, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254668, -934, 3875, -1073, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254704, -918, 3852, -1026, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254741, -900, 3846, -1064, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254777, -917, 3837, -1035, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254813, -935, 3870, -1047, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254849, -927, 3824, -1037, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254885, -921, 3863, -1036, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254922, -928, 3869, -1060, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254960, -919, 3839, -1028, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
254999, -924, 3818, -1040, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255037, -933, 3865, -1040, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255076, -927, 3861, -1058, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255115, -919, 3834, -1045, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255153, -914, 3855, -1037, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255192, -933, 3851, -1033, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255230, -925, 3860, -1039, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255269, -929, 3843, -1021, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255308, -955, 3834, -1045, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255346, -946, 3850, -1020, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255384, -926, 3861, -1087, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255422, -919, 3874, -1003, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255460, -960, 3863, -1067, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255498, -944, 3820, -1029, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255536, -948, 3828, -1048, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255574, -937, 3850, -1058, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255612, -910, 3857, -1038, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255650, -929, 3845, -1036, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255688, -935, 3844, -1031, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255726, -963, 3874, -1024, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255765, -948, 3827, -1016, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
255804, -949, 3860, -1023, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
