44248, -1156, 3584, -1510, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83209, -664, 3774, -1545, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83247, -647, 3703, -1507, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83285, -669, 3752, -1524, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83323, -674, 3707, -1533, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83361, -658, 3712, -1518, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83399, -667, 3743, -1516, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83437, -666, 3734, -1562, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83475, -669, 3772, -1530, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83513, -662, 3735, -1560, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83551, -639, 3768, -1508, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83589, -692, 3808, -1518, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83627, -674, 3716, -1503, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83665, -647, 3737, -1530, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83703, -633, 3765, -1549, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83741, -662, 3715, -1497, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83779, -701, 3796, -1519, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83817, -680, 3771, -1502, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83855, -663, 3714, -1508, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83893, -603, 3756, -1480, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83932, -693, 3784, -1488, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
83975, -650, 3773, -1542, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84018, -662, 3702, -1477, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84061, -637, 3770, -1522, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84104, -670, 3804, -1488, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84147, -667, 3737, -1454, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84190, -669, 3744, -1490, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84234, -643, 3749, -1510, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84277, -623, 3708, -1481, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84320, -663, 3805, -1490, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84363, -630, 3785, -1500, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84406, -612, 3742, -1492, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84449, -648, 3755, -1499, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84493, -665, 3741, -1470, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84527, -663, 3748, -1486, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84562, -729, 3784, -1455, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84597, -643, 3749, -1476, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84632, -651, 3724, -1490, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84666, -684, 3722, -1494, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84701, -697, 3788, -1509, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84736, -657, 3813, -1507, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84771, -662, 3695, -1488, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84805, -679, 3753, -1501, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84840, -654, 3768, -1478, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84875, -666, 3723, -1481, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84910, -649, 3812, -1508, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84945, -669, 3773, -1456, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
84982, -637, 3769, -1496, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85019, -714, 3789, -1450, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85057, -643, 3753, -1498, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85094, -660, 3802, -1459, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85132, -674, 3720, -1474, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85169, -650, 3723, -1482, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85207, -636, 3727, -1513, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85244, -644, 3702, -1463, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85282, -658, 3707, -1506, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85319, -628, 3721, -1476, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85357, -675, 3750, -1472, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85394, -668, 3779, -1530, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85432, -671, 3776, -1471, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85470, -625, 3727, -1510, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85508, -748, 3752, -1470, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85546, -625, 3790, -1519, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85584, -638, 3757, -1473, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85622, -680, 3744, -1528, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85660, -627, 3766, -1510, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85699, -637, 3778, -1531, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85737, -636, 3755, -1482, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85775, -641, 3776, -1489, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85813, -651, 3745, -1490, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85851, -648, 3740, -1479, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85889, -653, 3758, -1509, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85928, -645, 3759, -1446, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
85970, -641, 3769, -1507, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86012, -690, 3777, -1428, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86055, -641, 3754, -1518, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86097, -658, 3739, -1441, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86139, -694, 3782, -1484, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86182, -689, 3751, -1482, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86224, -700, 3773, -1510, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86267, -692, 3770, -1485, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86309, -689, 3743, -1425, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86351, -688, 3752, -1477, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86394, -697, 3770, -1456, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86436, -690, 3736, -1467, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86479, -680, 3757, -1505, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86513, -701, 3777, -1431, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86548, -673, 3742, -1450, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86583, -773, 3773, -1433, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86618, -694, 3781, -1481, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86652, -698, 3773, -1474, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86687, -717, 3760, -1459, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86722, -720, 3767, -1456, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86757, -663, 3766, -1489, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86791, -709, 3747, -1443, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86826, -732, 3822, -1465, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86861, -762, 3826, -1469, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86896, -705, 3772, -1434, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86931, -729, 3743, -1482, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
86970, -719, 3765, -1458, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87010, -708, 3763, -1464, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87049, -742, 3737, -1511, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87089, -711, 3735, -1464, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87128, -693, 3723, -1488, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87168, -721, 3782, -1444, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87207, -690, 3738, -1451, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87247, -671, 3698, -1427, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87286, -687, 3753, -1454, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87326, -635, 3725, -1481, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87365, -661, 3706, -1420, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87405, -699, 3772, -1497, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87445, -681, 3812, -1466, 104, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87483, -707, 3796, -1455, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87522, -691, 3765, -1434, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87560, -699, 3786, -1467, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87599, -685, 3742, -1472, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87637, -640, 3728, -1557, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87676, -681, 3787, -1387, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87714, -652, 3764, -1553, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87753, -686, 3729, -1441, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87791, -679, 3759, -1500, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87830, -722, 3765, -1452, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87868, -704, 3808, -1481, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87907, -705, 3770, -1471, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87946, -697, 3704, -1428, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
87984, -702, 3733, -1469, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88023, -674, 3762, -1485, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88061, -692, 3776, -1465, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88100, -732, 3750, -1458, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88139, -718, 3769, -1459, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88177, -726, 3740, -1454, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88216, -728, 3736, -1467, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88254, -757, 3770, -1491, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88293, -669, 3765, -1470, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88332, -691, 3718, -1464, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88370, -714, 3758, -1505, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88409, -711, 3753, -1474, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88448, -712, 3762, -1508, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88484, -688, 3738, -1453, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88521, -703, 3732, -1494, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88558, -720, 3745, -1490, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88595, -718, 3749, -1493, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88632, -717, 3786, -1482, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88669, -710, 3748, -1478, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88706, -727, 3756, -1472, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88743, -681, 3722, -1527, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88780, -700, 3767, -1409, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88817, -696, 3783, -1563, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88854, -683, 3747, -1477, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88891, -706, 3746, -1511, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88928, -733, 3732, -1534, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
88966, -713, 3781, -1481, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89004, -697, 3795, -1481, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89043, -697, 3747, -1484, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89081, -710, 3724, -1477, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89119, -705, 3739, -1490, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89158, -681, 3750, -1482, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89196, -710, 3765, -1504, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89235, -690, 3737, -1492, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89273, -709, 3703, -1533, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89311, -726, 3758, -1506, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89350, -704, 3787, -1513, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89388, -675, 3720, -1456, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89427, -697, 3731, -1503, 103, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89465, -699, 3729, -1494, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89504, -717, 3779, -1480, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89543, -694, 3761, -1521, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89582, -719, 3709, -1471, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89620, -720, 3740, -1513, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89659, -719, 3761, -1499, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89698, -692, 3774, -1497, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89737, -689, 3747, -1492, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89775, -688, 3783, -1503, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89814, -690, 3769, -1481, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89853, -729, 3753, -1487, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89892, -689, 3783, -1525, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89931, -672, 3799, -1501, 101, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
89969, -677, 3718, -1481, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90008, -702, 3705, -1511, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90047, -687, 3743, -1485, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90085, -710, 3784, -1539, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90124, -704, 3729, -1480, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90163, -728, 3732, -1489, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90201, -733, 3755, -1501, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90240, -727, 3738, -1526, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90279, -718, 3736, -1520, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90317, -687, 3709, -1492, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90356, -737, 3732, -1570, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90395, -714, 3732, -1521, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90434, -701, 3743, -1548, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90477, -706, 3777, -1473, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90520, -679, 3723, -1491, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90563, -729, 3729, -1484, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90606, -712, 3742, -1493, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90649, -712, 3747, -1535, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90692, -718, 3725, -1469, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90735, -739, 3742, -1505, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90778, -705, 3759, -1484, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90821, -709, 3726, -1490, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90864, -705, 3744, -1506, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90907, -711, 3712, -1475, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90950, -718, 3711, -1489, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
90993, -754, 3718, -1451, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91027, -725, 3735, -1491, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91062, -693, 3714, -1499, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91097, -729, 3769, -1502, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91132, -730, 3764, -1483, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91167, -702, 3742, -1508, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91202, -693, 3709, -1490, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91237, -707, 3732, -1459, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91272, -724, 3756, -1517, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91307, -710, 3756, -1486, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91342, -700, 3752, -1488, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91377, -696, 3740, -1512, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91412, -679, 3754, -1528, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91447, -684, 3712, -1471, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91490, -703, 3778, -1551, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91534, -712, 3793, -1472, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91577, -721, 3751, -1481, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91621, -702, 3726, -1498, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91665, -737, 3739, -1479, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91708, -695, 3737, -1531, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91752, -703, 3719, -1458, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91795, -725, 3772, -1516, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91839, -685, 3756, -1490, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91883, -684, 3749, -1504, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91926, -687, 3749, -1496, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
91970, -684, 3724, -1533, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92014, -708, 3747, -1507, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92047, -692, 3745, -1549, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92081, -705, 3787, -1429, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92115, -684, 3754, -1489, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92148, -722, 3694, -1476, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92182, -728, 3722, -1492, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92216, -668, 3719, -1525, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92249, -693, 3723, -1465, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92283, -681, 3750, -1525, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92317, -682, 3754, -1478, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92350, -669, 3751, -1490, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92384, -690, 3722, -1513, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92418, -742, 3724, -1533, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92452, -682, 3732, -1508, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92488, -717, 3794, -1536, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92525, -676, 3779, -1487, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92562, -684, 3721, -1481, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92599, -730, 3724, -1519, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92635, -726, 3720, -1466, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92672, -720, 3744, -1510, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92709, -689, 3760, -1527, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92746, -715, 3716, -1517, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92782, -682, 3772, -1531, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92819, -648, 3726, -1535, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92856, -617, 3746, -1540, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92893, -672, 3753, -1558, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
